"","x"
"259",2.33412717277386
"260",2.63494720812616
"261",3.56879132342241
"262",3.76867985230983
"263",3.48287184643412
"264",2.93654301970078
"265",2.70963844537428
"266",2.69018370604778
"267",2.93837469773555
"268",2.72096524696694
"269",2.59278052533406
"270",2.24466658648625
"271",2.30524165680163
"272",3.03134684406642
"273",2.79631314256374
"274",2.79505145592394
"275",2.83332086209947
"276",2.64886200360921
"277",2.00976949612424
"278",2.64881658047406
"279",2.75041544861076
"280",2.98459974774816
"281",2.41886859789372
"282",2.37708182335722
"283",2.55900776812657
"284",2.70287019279463
"285",3.49784118627831
"286",3.3795245987005
"287",2.80791039943055
"288",2.75485925527962
"289",2.67226709116408
"290",2.77818250681403
"291",2.41504844865418
"292",2.44848407913339
"293",2.14605860934524
"294",2.04695780632396
"295",2.49999902468991
"296",2.80804402700739
"297",2.4683347821031
"298",2.64354327377666
"299",2.39061436694241
"300",2.52745892666599
"301",2.57267407447792
"302",2.79662289841334
"303",2.98173382490757
"304",2.25549580233382
"305",2.40265895732405
"306",1.77828444247604
"307",2.59338936963973
"308",3.17276837842351
"309",3.39533162047308
"310",3.0177648692391
"311",2.57208728328627
"312",2.42314503409936
"313",2.10859011051532
"314",2.57231720600472
"315",2.46016243478916
"316",3.0497230912319
"317",2.67257962777627
"318",2.22819574224169
"319",2.39805573565079
"320",3.12510810609898
"321",3.22553995009712
"322",2.74043724695048
"323",2.66752887665396
"324",2.19781430785543
"325",2.309179812253
"326",2.20430444383079
"327",2.87655177753582
"328",2.41775919269027
"329",2.7524028730072
"330",2.14512325318872
"331",1.99457006147705
"332",2.92010617432828
"333",2.75857379971996
"334",2.64023910668444
"335",2.69904478875557
"336",2.2829251302008
"337",2.0782037968238
"338",2.38545121664389
"339",2.6086262472466
"340",2.56834830521148
"341",2.4583243720806
"342",1.80436487145038
"343",2.05232559962545
"344",2.71141859575968
"345",2.55021200926005
"346",2.67035846581759
"347",2.56319198900028
"348",2.3483839297766
"349",1.90200387259962
"350",1.96698545941582
"351",1.71433095773345
"352",2.12579551835973
"353",2.18891781990654
"354",2.28521873170187
"355",2.11874374390744
"356",2.50337446828233
"357",2.26416277071894
"358",2.46486508265773
"359",2.44621076581876
"360",2.13245150504281
"361",2.18786074284135
"362",3.01430132938779
"363",2.59732380591166
"364",2.3447968740012
"365",1.92590378876967
"366",2.12760136319227
"367",2.20906688043191
"368",2.93852900576718
"369",3.11716978767279
"370",2.78584103231269
"371",2.33930858517369
"372",2.08399195538281
"373",2.25244082957545
"374",2.84366194025188
"375",2.86401163030374
"376",2.23177894256502
"377",2.08951163540297
"378",2.1511159996831
"379",2.0335946225577
"380",3.0497867023448
"381",3.52341338438886
"382",3.14721522765633
"383",2.64030643105996
"384",2.14688606256175
"385",2.48721237433463
"386",2.71636559194828
"387",2.77680436097203
"388",2.39663184875163
"389",2.26400725558926
"390",1.92413374975589
"391",2.35888094108364
"392",3.05115365794079
"393",3.06331275820758
"394",2.61963510230836
"395",2.52692964239725
"396",2.17953282292953
"397",2.44225645155613
"398",2.25611602332291
"399",2.68457068343265
"400",2.92990977434736
"401",1.89964401458392
"402",2.21883732403092
"403",2.25122954426372
"404",2.99852662959079
"405",2.94925821322695
"406",2.59054714416901
"407",2.52124373439309
"408",1.94018623337708
"409",2.46615555277365
"410",2.20397939034772
"411",2.81369609270339
"412",2.81912874622772
"413",2.44340129477667
"414",1.96977198691423
"415",2.12179678669474
"416",3.12806430718846
"417",3.28425001823985
"418",2.72806949853077
"419",2.54232389471558
"420",2.44749001320836
"421",2.82240257595789
"422",2.70209362690914
"423",2.61769992284756
"424",2.37960006205291
"425",2.53212510859497
"426",2.00425496691349
"427",2.2923269226485
"428",2.36896292272359
"429",2.40654341636191
"430",2.62390751963127
"431",2.63372140684825
"432",2.28435960397799
"433",2.44395772087897
"434",2.46434499794634
"435",2.65376021839698
"436",2.02039329769374
"437",2.62188228279028
"438",2.47112519904884
"439",2.31945332627911
"440",2.95282074536896
"441",3.40584613233646
"442",3.12797412072791
"443",2.64606274421888
"444",2.32865071717219
"445",2.48185189876299
"446",2.25280373434873
"447",2.10477757866382
"448",2.08232715922465
"449",2.29534644212793
"450",2.43831651362688
"451",2.12202587126352
"452",2.0527155528993
"453",2.17471141506196
"454",2.27865826947451
"455",1.9153420862647
"456",1.25374281769347
"457",1.73388933703543
"458",1.63530403556825
"459",2.23387037395639
"460",1.78333248466234
"461",2.1371317547999
"462",2.19736517101982
"463",2.19775095543452
"464",2.93905903611453
"465",2.94012819348958
"466",2.23526157428944
"467",2.11316541553488
"468",1.69297753158888
"469",1.72541121823823
"470",2.01820826506214
"471",2.91214830752134
"472",2.13999010114718
"473",2.13117633712008
"474",2.43746429412351
"475",2.02822943936833
"476",2.80863042043854
"477",3.38189707531442
"478",2.97987952472336
"479",2.47251872740478
"480",2.12503664290939
"481",2.08614816856396
"482",2.70774081433826
"483",2.32627630100381
"484",2.92499885689874
"485",2.60472229902315
"486",1.93739316216684
"487",2.26276732947918
"488",3.12721107880853
"489",3.17387222275879
"490",2.65624032987347
"491",2.42754469632771
"492",2.21379890964372
"493",2.19596134838561
"494",2.54738965337842
"495",2.60820570846771
"496",2.29323808070484
"497",2.80089853548369
"498",2.33555411123015
"499",1.87821480422692
"500",2.68915364468104
"501",3.58650961656984
"502",3.55563324440829
"503",2.7981024241993
"504",2.46967474360846
"505",2.38179825441027
"506",2.33811915250244
"507",2.82296066494046
"508",2.3428882432607
"509",1.78810809781581
"510",2.27545534053564
"511",2.4367313279265
"512",2.70356872364902
"513",2.2309755136607
"514",2.3070781204135
"515",2.20846552756162
"516",2.10766805769678
"517",2.68886591345883
"518",2.02198095932656
"519",2.4681175790178
"520",2.5287470234827
"521",2.14542836877499
"522",2.25502976794844
"523",2.15552601921472
"524",2.64662343151933
"525",2.58377633141829
"526",2.22209080114353
"527",2.29200083770806
"528",1.85086772653934
"529",1.93044864100719
"530",2.89850532362991
"531",2.66374994220535
"532",2.21887958479268
"533",2.78343752535566
"534",1.72140502858963
"535",1.95821887752019
"536",2.98297766717042
"537",3.47621069073148
"538",3.4768708946569
"539",2.97205384144934
"540",2.4977611260784
"541",2.56370172526649
"542",2.55107197616033
"543",2.91515018432897
"544",2.80474649847354
"545",2.48353361980025
"546",2.10583973372074
"547",2.38106019544551
"548",2.93084698448033
"549",3.35432154662927
"550",3.15735897045325
"551",2.7262506274144
"552",2.44955065134878
"553",2.12600102675886
"554",2.12226502650523
"555",2.50553765271927
"556",2.49507246956415
"557",2.41023934699008
"558",1.92974760817491
"559",2.09874660160876
"560",2.638740370218
"561",2.30235433160313
"562",2.4284970199503
"563",2.67008609697804
"564",2.24052569461791
"565",2.11144803433266
"566",3.00019047362416
"567",2.33378127807197
"568",2.25230783574695
"569",2.32976608353004
"570",1.81859522177266
"571",2.12227763557197
"572",2.98017790129723
"573",2.66479947471857
"574",2.55411637682587
"575",2.58668218805888
"576",2.06246288580994
"577",1.90887149791639
"578",2.54833568470555
"579",2.40437674783722
"580",2.27290155178998
"581",2.50362595454073
"582",2.2244643796977
"583",2.11709346305974
"584",2.67405285939855
"585",3.10012878304057
"586",2.76552488146485
"587",2.27603025646945
"588",1.93995607877758
"589",1.92224339897718
"590",2.19780410869857
"591",2.51919922582617
"592",2.21131891306247
"593",2.31124595591248
"594",1.96397223354013
"595",2.35519182551967
"596",2.35737573674122
"597",2.07562040634672
"598",2.59948996140158
"599",2.57003826427243
"600",1.93869878972727
"601",2.60268968544438
"602",2.7408400239252
"603",2.73436750941958
"604",2.90142159408275
"605",2.90690105984738
"606",3.06805293513362
"607",3.94352167248752
"608",4.4496852831477
"609",3.66867674679642
"610",3.13549421592915
"611",2.41591377830105
"612",2.83321334405622
